,algorithm_name,ft_dummyfication,origin_ft_selection,ft_selection,hyperparameters,size_target,test_size,coef_order,accuracy
0,LinearRegression,False,None,"Index(['filterOff', 'HeaderCompressionOff', 'mtOff', 'LZMA', 'LZMA2', 'PPMd',
       'BZip2', 'Deflate', 'tmOff', 'Files_0', 'Files_10', 'Files_20',
       'Files_30', 'Files_40', 'Files_50', 'Files_60', 'Files_70', 'Files_80',
       'Files_90', 'Files_100', 'BlockSize_1', 'BlockSize_2', 'BlockSize_4',
       'BlockSize_8', 'BlockSize_16', 'BlockSize_32', 'BlockSize_64',
       'BlockSize_128', 'BlockSize_256', 'BlockSize_512', 'BlockSize_1024',
       'BlockSize_2048', 'BlockSize_4096', 'x_0', 'x_2', 'x_4', 'x_6', 'x_8',
       'x_10', '#yes'],
      dtype='object')",LinearRegression(),Performance,0.1,"BZip2                   1.662151e+17
Deflate                 1.662151e+17
LZMA2                   1.662151e+17
LZMA                    1.662151e+17
PPMd                    1.662151e+17
x_10                    4.297460e+16
x_8                     4.297460e+16
x_6                     4.297460e+16
x_2                     4.297460e+16
x_4                     4.297460e+16
x_0                     4.297460e+16
Files_90                1.799808e+16
Files_0                 1.799808e+16
Files_70                1.799808e+16
Files_50                1.799808e+16
Files_30                1.799808e+16
Files_20                1.799808e+16
Files_100               1.799808e+16
Files_80                1.799808e+16
Files_10                1.799808e+16
Files_60                1.799808e+16
Files_40                1.799808e+16
BlockSize_256           1.610263e+16
BlockSize_512           1.610263e+16
BlockSize_2048          1.610263e+16
BlockSize_4096          1.610263e+16
BlockSize_128           1.610263e+16
BlockSize_4             1.610263e+16
BlockSize_8             1.610263e+16
BlockSize_64            1.610263e+16
BlockSize_1024          1.610263e+16
BlockSize_1             1.610263e+16
BlockSize_2             1.610263e+16
BlockSize_16            1.610263e+16
BlockSize_32            1.610263e+16
#yes                    4.831123e+15
HeaderCompressionOff    4.831123e+15
mtOff                   4.831123e+15
tmOff                   4.831123e+15
filterOff               4.831123e+15
dtype: float64","count    410.000000
mean      52.907604
std       57.082755
min        0.065147
25%       21.047472
50%       33.479523
75%       68.131110
max      417.130802
Name: % error, dtype: float64"
1,Lasso,False,None,"Index(['filterOff', 'HeaderCompressionOff', 'mtOff', 'LZMA', 'LZMA2', 'PPMd',
       'BZip2', 'Deflate', 'tmOff', 'Files_0', 'Files_10', 'Files_20',
       'Files_30', 'Files_40', 'Files_50', 'Files_60', 'Files_70', 'Files_80',
       'Files_90', 'Files_100', 'BlockSize_1', 'BlockSize_2', 'BlockSize_4',
       'BlockSize_8', 'BlockSize_16', 'BlockSize_32', 'BlockSize_64',
       'BlockSize_128', 'BlockSize_256', 'BlockSize_512', 'BlockSize_1024',
       'BlockSize_2048', 'BlockSize_4096', 'x_0', 'x_2', 'x_4', 'x_6', 'x_8',
       'x_10', '#yes'],
      dtype='object')","Lasso(alpha=25, max_iter=100)",Performance,0.1,"x_10                    36522.525402
x_8                     10925.250448
BZip2                    5459.020117
PPMd                     4002.187268
x_0                      1667.710413
x_2                      1495.617266
x_4                      1474.644338
Files_40                 1363.821505
#yes                     1202.377980
BlockSize_256             857.555736
BlockSize_32              828.326467
Files_90                  813.990499
Files_60                  655.792647
Deflate                   444.966523
Files_0                   438.146692
HeaderCompressionOff      403.106200
BlockSize_16              221.034519
mtOff                      69.237112
Files_70                   60.473354
filterOff                  28.857786
dtype: float64","count    410.000000
mean      61.378501
std       67.914923
min        0.372745
25%       17.440549
50%       32.670434
75%       83.646351
max      391.200349
Name: % error, dtype: float64"
2,Ridge,False,None,"Index(['filterOff', 'HeaderCompressionOff', 'mtOff', 'LZMA', 'LZMA2', 'PPMd',
       'BZip2', 'Deflate', 'tmOff', 'Files_0', 'Files_10', 'Files_20',
       'Files_30', 'Files_40', 'Files_50', 'Files_60', 'Files_70', 'Files_80',
       'Files_90', 'Files_100', 'BlockSize_1', 'BlockSize_2', 'BlockSize_4',
       'BlockSize_8', 'BlockSize_16', 'BlockSize_32', 'BlockSize_64',
       'BlockSize_128', 'BlockSize_256', 'BlockSize_512', 'BlockSize_1024',
       'BlockSize_2048', 'BlockSize_4096', 'x_0', 'x_2', 'x_4', 'x_6', 'x_8',
       'x_10', '#yes'],
      dtype='object')",Ridge(alpha=2),Performance,0.1,"x_10                    29496.270730
x_0                      8974.810649
x_2                      8856.466877
x_4                      8782.055800
x_6                      6924.495187
BZip2                    5015.727021
PPMd                     4410.063425
x_8                      4041.557784
Files_40                 1430.538718
BlockSize_256            1236.527977
Files_90                 1133.512614
#yes                     1119.352875
BlockSize_32              935.736559
Files_60                  924.940725
Files_0                   793.393749
mtOff                     561.308738
filterOff                 519.489346
BlockSize_16              511.263914
LZMA2                     495.224651
Files_70                  367.016626
LZMA                      354.962659
tmOff                     284.131727
HeaderCompressionOff      245.576936
Deflate                   244.523713
BlockSize_512             244.352858
BlockSize_4096            219.597422
BlockSize_1               217.224983
BlockSize_1024            198.694376
Files_50                  171.710021
BlockSize_2               169.361404
BlockSize_2048            156.100591
BlockSize_8               132.363296
Files_20                  131.232579
BlockSize_4               110.191300
BlockSize_64              104.761198
Files_30                  101.631493
Files_100                  46.323144
BlockSize_128              37.908990
Files_80                   35.498357
Files_10                    1.269020
dtype: float64","count    410.000000
mean      64.564558
std       72.967963
min        0.020000
25%       18.026789
50%       33.738343
75%       91.524117
max      392.849978
Name: % error, dtype: float64"
3,ElasticNet,False,None,"Index(['filterOff', 'HeaderCompressionOff', 'mtOff', 'LZMA', 'LZMA2', 'PPMd',
       'BZip2', 'Deflate', 'tmOff', 'Files_0', 'Files_10', 'Files_20',
       'Files_30', 'Files_40', 'Files_50', 'Files_60', 'Files_70', 'Files_80',
       'Files_90', 'Files_100', 'BlockSize_1', 'BlockSize_2', 'BlockSize_4',
       'BlockSize_8', 'BlockSize_16', 'BlockSize_32', 'BlockSize_64',
       'BlockSize_128', 'BlockSize_256', 'BlockSize_512', 'BlockSize_1024',
       'BlockSize_2048', 'BlockSize_4096', 'x_0', 'x_2', 'x_4', 'x_6', 'x_8',
       'x_10', '#yes'],
      dtype='object')","ElasticNet(alpha=25, l1_ratio=1.0, max_iter=100)",Performance,0.1,"x_10                    36522.525402
x_8                     10925.250448
BZip2                    5459.020117
PPMd                     4002.187268
x_0                      1667.710413
x_2                      1495.617266
x_4                      1474.644338
Files_40                 1363.821505
#yes                     1202.377980
BlockSize_256             857.555736
BlockSize_32              828.326467
Files_90                  813.990499
Files_60                  655.792647
Deflate                   444.966523
Files_0                   438.146692
HeaderCompressionOff      403.106200
BlockSize_16              221.034519
mtOff                      69.237112
Files_70                   60.473354
filterOff                  28.857786
dtype: float64","count    410.000000
mean      61.378501
std       67.914923
min        0.372745
25%       17.440549
50%       32.670434
75%       83.646351
max      391.200349
Name: % error, dtype: float64"
4,LinearRegression,False,None,"Index(['filterOff', 'HeaderCompressionOff', 'mtOff', 'LZMA', 'LZMA2', 'PPMd',
       'BZip2', 'Deflate', 'tmOff', 'Files_0', 'Files_10', 'Files_20',
       'Files_30', 'Files_40', 'Files_50', 'Files_60', 'Files_70', 'Files_80',
       'Files_90', 'Files_100', 'BlockSize_1', 'BlockSize_2', 'BlockSize_4',
       'BlockSize_8', 'BlockSize_16', 'BlockSize_32', 'BlockSize_64',
       'BlockSize_128', 'BlockSize_256', 'BlockSize_512', 'BlockSize_1024',
       'BlockSize_2048', 'BlockSize_4096', 'x_0', 'x_2', 'x_4', 'x_6', 'x_8',
       'x_10', '#yes'],
      dtype='object')",LinearRegression(),Performance,0.2,"x_10                    2.156070e+17
x_8                     2.156070e+17
x_6                     2.156070e+17
x_2                     2.156070e+17
x_0                     2.156070e+17
x_4                     2.156070e+17
BlockSize_256           1.005415e+17
BlockSize_512           1.005415e+17
BlockSize_2048          1.005415e+17
BlockSize_4             1.005415e+17
BlockSize_128           1.005415e+17
BlockSize_4096          1.005415e+17
BlockSize_8             1.005415e+17
BlockSize_1024          1.005415e+17
BlockSize_2             1.005415e+17
BlockSize_1             1.005415e+17
BlockSize_64            1.005415e+17
BlockSize_16            1.005415e+17
BlockSize_32            1.005415e+17
Files_40                6.407602e+16
Files_60                6.407602e+16
Files_100               6.407602e+16
Files_10                6.407602e+16
Files_20                6.407602e+16
Files_50                6.407602e+16
Files_70                6.407602e+16
Files_30                6.407602e+16
Files_80                6.407602e+16
Files_0                 6.407602e+16
Files_90                6.407602e+16
PPMd                    4.890855e+16
LZMA2                   4.890855e+16
LZMA                    4.890855e+16
Deflate                 4.890855e+16
BZip2                   4.890855e+16
#yes                    1.112611e+15
HeaderCompressionOff    1.112611e+15
tmOff                   1.112611e+15
mtOff                   1.112611e+15
filterOff               1.112611e+15
dtype: float64","count    819.000000
mean      69.564142
std       76.505736
min        0.016034
25%       19.214114
50%       37.154341
75%      103.253057
max      417.741935
Name: % error, dtype: float64"
5,Lasso,False,None,"Index(['filterOff', 'HeaderCompressionOff', 'mtOff', 'LZMA', 'LZMA2', 'PPMd',
       'BZip2', 'Deflate', 'tmOff', 'Files_0', 'Files_10', 'Files_20',
       'Files_30', 'Files_40', 'Files_50', 'Files_60', 'Files_70', 'Files_80',
       'Files_90', 'Files_100', 'BlockSize_1', 'BlockSize_2', 'BlockSize_4',
       'BlockSize_8', 'BlockSize_16', 'BlockSize_32', 'BlockSize_64',
       'BlockSize_128', 'BlockSize_256', 'BlockSize_512', 'BlockSize_1024',
       'BlockSize_2048', 'BlockSize_4096', 'x_0', 'x_2', 'x_4', 'x_6', 'x_8',
       'x_10', '#yes'],
      dtype='object')","Lasso(alpha=25, max_iter=10)",Performance,0.2,"x_10                    28215.292939
x_0                      9666.569339
x_2                      9409.635167
x_4                      9397.597526
x_6                      7527.645882
BZip2                    4815.415232
PPMd                     4432.035996
x_8                      3115.987196
Files_40                 1460.515819
filterOff                 940.046180
mtOff                     782.085589
BlockSize_32              769.361761
BlockSize_256             722.248423
Files_90                  717.720242
#yes                      616.006177
tmOff                     563.133969
Files_0                   477.186432
Files_60                  428.038938
LZMA2                     378.282824
BlockSize_16              227.063249
HeaderCompressionOff      120.185095
Deflate                    90.826105
LZMA                       89.380708
BlockSize_1                43.190002
BlockSize_512              14.489093
dtype: float64","count    819.000000
mean      59.001311
std       68.667261
min        0.009202
25%       15.795600
50%       31.360772
75%       76.390247
max      420.073555
Name: % error, dtype: float64"
6,Ridge,False,None,"Index(['filterOff', 'HeaderCompressionOff', 'mtOff', 'LZMA', 'LZMA2', 'PPMd',
       'BZip2', 'Deflate', 'tmOff', 'Files_0', 'Files_10', 'Files_20',
       'Files_30', 'Files_40', 'Files_50', 'Files_60', 'Files_70', 'Files_80',
       'Files_90', 'Files_100', 'BlockSize_1', 'BlockSize_2', 'BlockSize_4',
       'BlockSize_8', 'BlockSize_16', 'BlockSize_32', 'BlockSize_64',
       'BlockSize_128', 'BlockSize_256', 'BlockSize_512', 'BlockSize_1024',
       'BlockSize_2048', 'BlockSize_4096', 'x_0', 'x_2', 'x_4', 'x_6', 'x_8',
       'x_10', '#yes'],
      dtype='object')",Ridge(alpha=4),Performance,0.2,"x_10                    28846.939794
x_0                      8881.270966
x_4                      8710.989950
x_2                      8686.601405
x_6                      6659.895808
BZip2                    4843.189339
PPMd                     4362.661838
x_8                      4091.818335
Files_40                 1547.255942
#yes                     1205.944867
BlockSize_256            1116.134314
Files_90                 1092.673534
BlockSize_32              917.452364
Files_0                   849.033267
Files_60                  708.387534
filterOff                 607.104301
LZMA2                     542.020997
BlockSize_16              491.875730
mtOff                     487.709604
BlockSize_1               476.796456
BlockSize_512             459.925330
Deflate                   284.254115
BlockSize_64              278.119648
BlockSize_128             274.561425
Files_70                  259.259762
tmOff                     254.865251
Files_80                  244.289193
Files_100                 239.649722
LZMA                      222.760619
BlockSize_4               214.021351
Files_30                  186.894771
Files_10                  162.496803
BlockSize_2048            150.779145
HeaderCompressionOff      143.734289
BlockSize_4096            140.608904
Files_50                  131.454740
Files_20                  105.815265
BlockSize_1024             80.171118
BlockSize_8                62.913887
BlockSize_2                48.701265
dtype: float64","count    819.000000
mean      61.516163
std       71.286528
min        0.086795
25%       16.378014
50%       33.191626
75%       84.736023
max      416.346989
Name: % error, dtype: float64"
7,ElasticNet,False,None,"Index(['filterOff', 'HeaderCompressionOff', 'mtOff', 'LZMA', 'LZMA2', 'PPMd',
       'BZip2', 'Deflate', 'tmOff', 'Files_0', 'Files_10', 'Files_20',
       'Files_30', 'Files_40', 'Files_50', 'Files_60', 'Files_70', 'Files_80',
       'Files_90', 'Files_100', 'BlockSize_1', 'BlockSize_2', 'BlockSize_4',
       'BlockSize_8', 'BlockSize_16', 'BlockSize_32', 'BlockSize_64',
       'BlockSize_128', 'BlockSize_256', 'BlockSize_512', 'BlockSize_1024',
       'BlockSize_2048', 'BlockSize_4096', 'x_0', 'x_2', 'x_4', 'x_6', 'x_8',
       'x_10', '#yes'],
      dtype='object')","ElasticNet(alpha=25, l1_ratio=1.0, max_iter=10)",Performance,0.2,"x_10                    28215.292939
x_0                      9666.569339
x_2                      9409.635167
x_4                      9397.597526
x_6                      7527.645882
BZip2                    4815.415232
PPMd                     4432.035996
x_8                      3115.987196
Files_40                 1460.515819
filterOff                 940.046180
mtOff                     782.085589
BlockSize_32              769.361761
BlockSize_256             722.248423
Files_90                  717.720242
#yes                      616.006177
tmOff                     563.133969
Files_0                   477.186432
Files_60                  428.038938
LZMA2                     378.282824
BlockSize_16              227.063249
HeaderCompressionOff      120.185095
Deflate                    90.826105
LZMA                       89.380708
BlockSize_1                43.190002
BlockSize_512              14.489093
dtype: float64","count    819.000000
mean      59.001311
std       68.667261
min        0.009202
25%       15.795600
50%       31.360772
75%       76.390247
max      420.073555
Name: % error, dtype: float64"
8,LinearRegression,False,None,"Index(['filterOff', 'HeaderCompressionOff', 'mtOff', 'LZMA', 'LZMA2', 'PPMd',
       'BZip2', 'Deflate', 'tmOff', 'Files_0', 'Files_10', 'Files_20',
       'Files_30', 'Files_40', 'Files_50', 'Files_60', 'Files_70', 'Files_80',
       'Files_90', 'Files_100', 'BlockSize_1', 'BlockSize_2', 'BlockSize_4',
       'BlockSize_8', 'BlockSize_16', 'BlockSize_32', 'BlockSize_64',
       'BlockSize_128', 'BlockSize_256', 'BlockSize_512', 'BlockSize_1024',
       'BlockSize_2048', 'BlockSize_4096', 'x_0', 'x_2', 'x_4', 'x_6', 'x_8',
       'x_10', '#yes'],
      dtype='object')",LinearRegression(),Performance,0.3,"x_0                     1.143473e+17
x_4                     1.143473e+17
x_2                     1.143473e+17
x_6                     1.143473e+17
x_8                     1.143473e+17
x_10                    1.143473e+17
BlockSize_256           5.136586e+16
BlockSize_512           5.136586e+16
BlockSize_4096          5.136586e+16
BlockSize_128           5.136586e+16
BlockSize_1024          5.136586e+16
BlockSize_8             5.136586e+16
BlockSize_4             5.136586e+16
BlockSize_2             5.136586e+16
BlockSize_2048          5.136586e+16
BlockSize_64            5.136586e+16
BlockSize_1             5.136586e+16
BlockSize_16            5.136586e+16
BlockSize_32            5.136586e+16
#yes                    4.388585e+16
tmOff                   4.388585e+16
HeaderCompressionOff    4.388585e+16
mtOff                   4.388585e+16
filterOff               4.388585e+16
BZip2                   3.550848e+16
LZMA                    3.550848e+16
Deflate                 3.550848e+16
LZMA2                   3.550848e+16
PPMd                    3.550848e+16
Files_40                3.018474e+16
Files_60                3.018474e+16
Files_100               3.018474e+16
Files_10                3.018474e+16
Files_70                3.018474e+16
Files_20                3.018474e+16
Files_80                3.018474e+16
Files_50                3.018474e+16
Files_30                3.018474e+16
Files_0                 3.018474e+16
Files_90                3.018474e+16
dtype: float64","count    1228.000000
mean       63.317619
std        73.837444
min         0.130039
25%        16.997760
50%        34.611867
75%        77.661228
max       425.105189
Name: % error, dtype: float64"
9,Lasso,False,None,"Index(['filterOff', 'HeaderCompressionOff', 'mtOff', 'LZMA', 'LZMA2', 'PPMd',
       'BZip2', 'Deflate', 'tmOff', 'Files_0', 'Files_10', 'Files_20',
       'Files_30', 'Files_40', 'Files_50', 'Files_60', 'Files_70', 'Files_80',
       'Files_90', 'Files_100', 'BlockSize_1', 'BlockSize_2', 'BlockSize_4',
       'BlockSize_8', 'BlockSize_16', 'BlockSize_32', 'BlockSize_64',
       'BlockSize_128', 'BlockSize_256', 'BlockSize_512', 'BlockSize_1024',
       'BlockSize_2048', 'BlockSize_4096', 'x_0', 'x_2', 'x_4', 'x_6', 'x_8',
       'x_10', '#yes'],
      dtype='object')","Lasso(alpha=25, max_iter=10)",Performance,0.3,"x_10              27742.811472
x_0                9472.111608
x_4                9140.273496
x_2                9089.702144
x_6                7410.377191
BZip2              4737.759324
PPMd               4409.532120
x_8                3288.313402
Files_40           1493.372978
BlockSize_256       822.384789
filterOff           814.220793
BlockSize_32        721.002151
mtOff               695.892936
Files_90            675.556887
#yes                639.202100
Files_0             575.667046
LZMA2               531.749409
tmOff               405.019952
Files_60            401.734209
LZMA                236.232733
BlockSize_512       140.819672
Deflate             107.451732
BlockSize_4096       76.419221
BlockSize_1          27.888704
BlockSize_16          8.815387
dtype: float64","count    1228.000000
mean       58.968284
std        68.501286
min         0.003161
25%        16.305227
50%        31.811310
75%        76.988606
max       411.114816
Name: % error, dtype: float64"
