,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,14,False,None,LinearRegression,0.1,False,2024-03-30 14:17:11.735958,2024-03-30 14:17:14.454602
10,distBased,1.0,14,False,None,Lasso,0.1,False,2024-03-30 14:17:11.735958,2024-03-30 14:17:14.511224
20,distBased,1.0,14,False,None,Ridge,0.1,False,2024-03-30 14:17:11.735958,2024-03-30 14:17:14.542654
30,distBased,1.0,14,False,None,ElasticNet,0.1,False,2024-03-30 14:17:11.735958,2024-03-30 14:17:14.604243
40,distBased,1.0,14,False,None,PolynomialRegression,0.1,False,2024-03-30 14:17:11.735958,2024-03-30 14:17:14.607816
50,distBased,1.0,14,False,None,RandomForest,0.1,False,2024-03-30 14:17:11.735958,2024-03-30 14:17:14.952764
60,distBased,1.0,14,False,None,GradientBoostingTree,0.1,False,2024-03-30 14:17:11.735958,2024-03-30 14:17:15.364111
70,distBased,1.0,14,False,None,DecisionTree,0.1,False,2024-03-30 14:17:11.735958,2024-03-30 14:17:15.671289
80,distBased,1.0,14,False,None,LinearRegression,0.2,False,2024-03-30 14:17:15.674652,2024-03-30 14:17:18.540244
90,distBased,1.0,14,False,None,Lasso,0.2,False,2024-03-30 14:17:15.674652,2024-03-30 14:17:18.899642
100,distBased,1.0,14,False,None,Ridge,0.2,False,2024-03-30 14:17:15.674652,2024-03-30 14:17:19.217186
110,distBased,1.0,14,False,None,ElasticNet,0.2,False,2024-03-30 14:17:15.674652,2024-03-30 14:17:19.544918
120,distBased,1.0,14,False,None,PolynomialRegression,0.2,False,2024-03-30 14:17:15.674652,2024-03-30 14:17:19.548504
130,distBased,1.0,14,False,None,RandomForest,0.2,False,2024-03-30 14:17:15.674652,2024-03-30 14:17:20.195444
140,distBased,1.0,14,False,None,GradientBoostingTree,0.2,False,2024-03-30 14:17:15.674652,2024-03-30 14:17:20.842231
150,distBased,1.0,14,False,None,DecisionTree,0.2,False,2024-03-30 14:17:15.674652,2024-03-30 14:17:21.344899
160,distBased,1.0,14,False,None,LinearRegression,0.3,False,2024-03-30 14:17:21.348148,2024-03-30 14:17:24.614319
170,distBased,1.0,14,False,None,Lasso,0.3,False,2024-03-30 14:17:21.348148,2024-03-30 14:17:25.220388
180,distBased,1.0,14,False,None,Ridge,0.3,False,2024-03-30 14:17:21.348148,2024-03-30 14:17:25.789088
190,distBased,1.0,14,False,None,ElasticNet,0.3,False,2024-03-30 14:17:21.348148,2024-03-30 14:17:26.350589
200,distBased,1.0,14,False,None,PolynomialRegression,0.3,False,2024-03-30 14:17:21.348148,2024-03-30 14:17:26.357189
210,distBased,1.0,14,False,None,RandomForest,0.3,False,2024-03-30 14:17:21.348148,2024-03-30 14:17:27.238749
220,distBased,1.0,14,False,None,GradientBoostingTree,0.3,False,2024-03-30 14:17:21.348148,2024-03-30 14:17:28.078069
230,distBased,1.0,14,False,None,DecisionTree,0.3,False,2024-03-30 14:17:21.348148,2024-03-30 14:17:28.846441
240,distBased,1.0,14,False,None,LinearRegression,0.4,False,2024-03-30 14:17:28.849768,2024-03-30 14:17:32.373256
250,distBased,1.0,14,False,None,Lasso,0.4,False,2024-03-30 14:17:28.849768,2024-03-30 14:17:33.242315
260,distBased,1.0,14,False,None,Ridge,0.4,False,2024-03-30 14:17:28.849768,2024-03-30 14:17:34.107312
270,distBased,1.0,14,False,None,ElasticNet,0.4,False,2024-03-30 14:17:28.849768,2024-03-30 14:17:34.964512
280,distBased,1.0,14,False,None,PolynomialRegression,0.4,False,2024-03-30 14:17:28.849768,2024-03-30 14:17:34.968102
290,distBased,1.0,14,False,None,RandomForest,0.4,False,2024-03-30 14:17:28.849768,2024-03-30 14:17:36.081399
300,distBased,1.0,14,False,None,GradientBoostingTree,0.4,False,2024-03-30 14:17:28.849768,2024-03-30 14:17:37.386429
310,distBased,1.0,14,False,None,DecisionTree,0.4,False,2024-03-30 14:17:28.849768,2024-03-30 14:17:38.582211
320,distBased,1.0,14,False,None,LinearRegression,0.5,False,2024-03-30 14:17:38.585611,2024-03-30 14:17:42.798094
330,distBased,1.0,14,False,None,Lasso,0.5,False,2024-03-30 14:17:38.585611,2024-03-30 14:17:43.973172
340,distBased,1.0,14,False,None,Ridge,0.5,False,2024-03-30 14:17:38.585611,2024-03-30 14:17:45.136755
350,distBased,1.0,14,False,None,ElasticNet,0.5,False,2024-03-30 14:17:38.585611,2024-03-30 14:17:46.265762
360,distBased,1.0,14,False,None,PolynomialRegression,0.5,False,2024-03-30 14:17:38.585611,2024-03-30 14:17:46.269436
370,distBased,1.0,14,False,None,RandomForest,0.5,False,2024-03-30 14:17:38.585611,2024-03-30 14:17:47.666314
380,distBased,1.0,14,False,None,GradientBoostingTree,0.5,False,2024-03-30 14:17:38.585611,2024-03-30 14:17:49.074041
390,distBased,1.0,14,False,None,DecisionTree,0.5,False,2024-03-30 14:17:38.585611,2024-03-30 14:17:50.529144
400,distBased,1.0,14,False,None,LinearRegression,0.6,False,2024-03-30 14:17:50.532502,2024-03-30 14:17:55.002614
410,distBased,1.0,14,False,None,Lasso,0.6,False,2024-03-30 14:17:50.532502,2024-03-30 14:17:56.442404
420,distBased,1.0,14,False,None,Ridge,0.6,False,2024-03-30 14:17:50.532502,2024-03-30 14:17:57.894750
430,distBased,1.0,14,False,None,ElasticNet,0.6,False,2024-03-30 14:17:50.532502,2024-03-30 14:17:59.346506
440,distBased,1.0,14,False,None,PolynomialRegression,0.6,False,2024-03-30 14:17:50.532502,2024-03-30 14:17:59.357078
450,distBased,1.0,14,False,None,RandomForest,0.6,False,2024-03-30 14:17:50.532502,2024-03-30 14:18:01.198512
460,distBased,1.0,14,False,None,GradientBoostingTree,0.6,False,2024-03-30 14:17:50.532502,2024-03-30 14:18:02.990265
470,distBased,1.0,14,False,None,DecisionTree,0.6,False,2024-03-30 14:17:50.532502,2024-03-30 14:18:04.698016
480,distBased,1.0,14,False,None,LinearRegression,0.7,False,2024-03-30 14:18:04.701414,2024-03-30 14:18:09.749214
490,distBased,1.0,14,False,None,Lasso,0.7,False,2024-03-30 14:18:04.701414,2024-03-30 14:18:11.434344
500,distBased,1.0,14,False,None,Ridge,0.7,False,2024-03-30 14:18:04.701414,2024-03-30 14:18:13.134038
510,distBased,1.0,14,False,None,ElasticNet,0.7,False,2024-03-30 14:18:04.701414,2024-03-30 14:18:14.830380
