,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,22,False,None,LinearRegression,0.1,False,2024-03-30 14:16:58.407956,2024-03-30 14:17:01.052258
10,distBased,1.0,22,False,None,Lasso,0.1,False,2024-03-30 14:16:58.407956,2024-03-30 14:17:01.077870
20,distBased,1.0,22,False,None,Ridge,0.1,False,2024-03-30 14:16:58.407956,2024-03-30 14:17:01.108770
30,distBased,1.0,22,False,None,ElasticNet,0.1,False,2024-03-30 14:16:58.407956,2024-03-30 14:17:01.144923
40,distBased,1.0,22,False,None,PolynomialRegression,0.1,False,2024-03-30 14:16:58.407956,2024-03-30 14:17:01.148419
50,distBased,1.0,22,False,None,RandomForest,0.1,False,2024-03-30 14:16:58.407956,2024-03-30 14:17:01.340385
60,distBased,1.0,22,False,None,GradientBoostingTree,0.1,False,2024-03-30 14:16:58.407956,2024-03-30 14:17:01.596511
70,distBased,1.0,22,False,None,DecisionTree,0.1,False,2024-03-30 14:16:58.407956,2024-03-30 14:17:01.831706
80,distBased,1.0,22,False,None,LinearRegression,0.2,False,2024-03-30 14:17:01.834970,2024-03-30 14:17:04.581020
90,distBased,1.0,22,False,None,Lasso,0.2,False,2024-03-30 14:17:01.834970,2024-03-30 14:17:04.845772
100,distBased,1.0,22,False,None,Ridge,0.2,False,2024-03-30 14:17:01.834970,2024-03-30 14:17:05.116111
110,distBased,1.0,22,False,None,ElasticNet,0.2,False,2024-03-30 14:17:01.834970,2024-03-30 14:17:05.417076
120,distBased,1.0,22,False,None,PolynomialRegression,0.2,False,2024-03-30 14:17:01.834970,2024-03-30 14:17:05.420623
130,distBased,1.0,22,False,None,RandomForest,0.2,False,2024-03-30 14:17:01.834970,2024-03-30 14:17:05.955089
140,distBased,1.0,22,False,None,GradientBoostingTree,0.2,False,2024-03-30 14:17:01.834970,2024-03-30 14:17:06.531371
150,distBased,1.0,22,False,None,DecisionTree,0.2,False,2024-03-30 14:17:01.834970,2024-03-30 14:17:07.018950
160,distBased,1.0,22,False,None,LinearRegression,0.3,False,2024-03-30 14:17:07.022230,2024-03-30 14:17:10.588937
170,distBased,1.0,22,False,None,Lasso,0.3,False,2024-03-30 14:17:07.022230,2024-03-30 14:17:11.187948
180,distBased,1.0,22,False,None,Ridge,0.3,False,2024-03-30 14:17:07.022230,2024-03-30 14:17:11.774494
190,distBased,1.0,22,False,None,ElasticNet,0.3,False,2024-03-30 14:17:07.022230,2024-03-30 14:17:12.390897
200,distBased,1.0,22,False,None,PolynomialRegression,0.3,False,2024-03-30 14:17:07.022230,2024-03-30 14:17:12.394506
210,distBased,1.0,22,False,None,RandomForest,0.3,False,2024-03-30 14:17:07.022230,2024-03-30 14:17:13.324079
220,distBased,1.0,22,False,None,GradientBoostingTree,0.3,False,2024-03-30 14:17:07.022230,2024-03-30 14:17:14.219915
230,distBased,1.0,22,False,None,DecisionTree,0.3,False,2024-03-30 14:17:07.022230,2024-03-30 14:17:15.014638
240,distBased,1.0,22,False,None,LinearRegression,0.4,False,2024-03-30 14:17:15.018057,2024-03-30 14:17:19.132611
250,distBased,1.0,22,False,None,Lasso,0.4,False,2024-03-30 14:17:15.018057,2024-03-30 14:17:19.942259
260,distBased,1.0,22,False,None,Ridge,0.4,False,2024-03-30 14:17:15.018057,2024-03-30 14:17:20.751282
270,distBased,1.0,22,False,None,ElasticNet,0.4,False,2024-03-30 14:17:15.018057,2024-03-30 14:17:21.608523
280,distBased,1.0,22,False,None,PolynomialRegression,0.4,False,2024-03-30 14:17:15.018057,2024-03-30 14:17:21.612167
290,distBased,1.0,22,False,None,RandomForest,0.4,False,2024-03-30 14:17:15.018057,2024-03-30 14:17:22.772238
300,distBased,1.0,22,False,None,GradientBoostingTree,0.4,False,2024-03-30 14:17:15.018057,2024-03-30 14:17:23.932924
310,distBased,1.0,22,False,None,DecisionTree,0.4,False,2024-03-30 14:17:15.018057,2024-03-30 14:17:25.042682
320,distBased,1.0,22,False,None,LinearRegression,0.5,False,2024-03-30 14:17:25.045982,2024-03-30 14:17:29.765875
330,distBased,1.0,22,False,None,Lasso,0.5,False,2024-03-30 14:17:25.045982,2024-03-30 14:17:30.861982
340,distBased,1.0,22,False,None,Ridge,0.5,False,2024-03-30 14:17:25.045982,2024-03-30 14:17:31.910315
350,distBased,1.0,22,False,None,ElasticNet,0.5,False,2024-03-30 14:17:25.045982,2024-03-30 14:17:33.001645
360,distBased,1.0,22,False,None,PolynomialRegression,0.5,False,2024-03-30 14:17:25.045982,2024-03-30 14:17:33.005426
370,distBased,1.0,22,False,None,RandomForest,0.5,False,2024-03-30 14:17:25.045982,2024-03-30 14:17:34.526842
